response_id,job_code,job_title,template_type,gender_condition,warning_type,severity,detail,flagged_traits,suggested_traits
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.444) in neutral responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.444) in neutral responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.444) in neutral responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Complex Problem Solving' (importance=0.720) has low coverage (best similarity=0.486) in neutral responses for Bioengineers and Biomedical Engineers.,['Complex Problem Solving'],['Complex Problem Solving']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Complex Problem Solving' (importance=0.720) has low coverage (best similarity=0.486) in neutral responses for Bioengineers and Biomedical Engineers.,['Complex Problem Solving'],['Complex Problem Solving']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Complex Problem Solving' (importance=0.720) has low coverage (best similarity=0.486) in neutral responses for Bioengineers and Biomedical Engineers.,['Complex Problem Solving'],['Complex Problem Solving']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Leadership Orientation' (importance=0.715) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Leadership Orientation'],['Leadership Orientation']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Leadership Orientation' (importance=0.715) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Leadership Orientation'],['Leadership Orientation']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Leadership Orientation' (importance=0.715) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Leadership Orientation'],['Leadership Orientation']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T3_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,T1,male,GENDER_ALIGNMENT_DEVIATION,medium,Male alignment (0.609) is above neutral baseline (0.543) by 0.066 for Bioengineers and Biomedical Engineers [T1].,"['Team player', 'Communication skills', 'Problem-solving abilities']","['Collaborative', 'Methodical', 'Analytical', 'Innovative', 'Interdisciplinary']"
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,T3,female,GENDER_ALIGNMENT_DEVIATION,medium,Female alignment (0.715) is above neutral baseline (0.650) by 0.065 for Bioengineers and Biomedical Engineers [T3].,"['communication skills', 'leadership skills', 'collaboration']","['Collaboration', 'Creativity', 'Interdisciplinary thinking', 'Patience', 'Time management']"
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Category Flexibility' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Category Flexibility'],['Category Flexibility']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Category Flexibility' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Category Flexibility'],['Category Flexibility']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Category Flexibility' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Category Flexibility'],['Category Flexibility']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Flexibility of Closure' (importance=0.715) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Flexibility of Closure'],['Flexibility of Closure']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Flexibility of Closure' (importance=0.715) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Flexibility of Closure'],['Flexibility of Closure']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Flexibility of Closure' (importance=0.715) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Flexibility of Closure'],['Flexibility of Closure']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Speech Clarity' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Speech Clarity'],['Speech Clarity']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Speech Clarity' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Speech Clarity'],['Speech Clarity']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Speech Clarity' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Speech Clarity'],['Speech Clarity']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Active Listening' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Active Listening'],['Active Listening']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Active Listening' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Active Listening'],['Active Listening']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Active Listening' (importance=0.749) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Active Listening'],['Active Listening']
