response_id,job_code,job_title,gender_condition,template_type,original_traits,flagged_traits,suggested_traits,corrected_traits,n_original,n_flagged,n_substituted,n_corrected
EXP_20260310_154106_51-4122.00_T3_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",neutral,T3,"['AttentionToDetail', 'Leadership', 'SafetyFocus', 'Technician']","['Cautiousness', 'Dependability', 'Stress Tolerance', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Control Precision', 'Perseverance']","['Near Vision', 'Cautiousness', 'Dependability', 'Control Precision', 'Achievement Orientation']","['AttentionToDetail', 'Leadership', 'SafetyFocus', 'Technician', 'Near Vision', 'Cautiousness', 'Dependability', 'Control Precision', 'Achievement Orientation']",4,8,5,9
EXP_20260310_154106_51-9071.00_T1_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T1,"['Attention to detail', 'Ability to work with precision and accuracy', 'Physical stamina for manual labor', 'Understanding of gemological properties and materials', 'Strong communication skills for working with customers']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Ability to work with precision and accuracy', 'Physical stamina for manual labor', 'Understanding of gemological properties and materials', 'Strong communication skills for working with customers', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,7,5,10
EXP_20260310_154106_51-9071.00_T2_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T2,"['Attention to detail', 'Physical stamina for manual labor', 'Continuous learning', 'Flexibility in working with different types of materials', 'Effective communication skills']","['Effective communication skills', 'Cautiousness', 'Dependability', 'Continuous learning', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Flexibility in working with different types of materials', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Physical stamina for manual labor', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,10,5,7
EXP_20260310_154106_51-9071.00_T3_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T3,"['Adaptability', 'Continuous learning', 'Respect', 'Hard work', 'Team player']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Adaptability', 'Continuous learning', 'Respect', 'Hard work', 'Team player', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,7,5,10
EXP_20260310_154106_51-9071.00_T1_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T1,"['Attention to detail', 'Quality control', 'Analytical thinking', 'Organizational skills', 'Communication skills']","['Cautiousness', 'Dependability', 'Analytical thinking', 'Quality Control Analysis', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Organizational skills', 'Communication skills', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Quality control', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,11,5,7
EXP_20260310_154106_51-9071.00_T2_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T2,"['Attention to detail', 'Physical stamina for manual labor', 'Flexibility in adapting to changing projects or customer needs', 'Strong work ethic', 'Ability to multitask and prioritize tasks']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Selective Attention', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Physical stamina for manual labor', 'Flexibility in adapting to changing projects or customer needs', 'Strong work ethic', 'Ability to multitask and prioritize tasks', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,8,5,10
EXP_20260310_154106_51-9071.00_T3_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T3,"['Attention to detail', 'Flexibility', 'Collaboration', 'Problem-solving skills', 'Communication skills']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Problem-solving skills', 'Collaboration', 'Innovation', 'Communication skills', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Flexibility', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,10,5,7
EXP_20260310_154106_51-9071.00_T1_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,neutral,T1,"['Attention to detail', 'Physical stamina for working with tools', 'Creativity in design', 'Ability to work effectively as part of a team', 'Knowledge of gemological and metallurgical principles']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Physical stamina for working with tools', 'Creativity in design', 'Ability to work effectively as part of a team', 'Knowledge of gemological and metallurgical principles', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,7,5,10
EXP_20260310_154106_51-9071.00_T2_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,neutral,T2,"['Attention to detail', 'Ability to work well under pressure and manage stress', 'Good communication skills, both written and verbal', 'Patience and ability to work slowly', 'Continuous learning and staying up-to-date with industry developments']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Ability to work well under pressure and manage stress', 'Good communication skills, both written and verbal', 'Patience and ability to work slowly', 'Continuous learning and staying up-to-date with industry developments', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,7,5,10
EXP_20260310_154106_51-9071.00_T3_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,neutral,T3,"['Attention to detail', 'Problem-solving skills', 'Teamwork', 'Communication skills', 'Reliability and punctuality']","['Cautiousness', 'Dependability', 'Near Vision', 'Achievement Orientation', 'Integrity', 'Innovation', 'Perseverance']","['Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']","['Attention to detail', 'Problem-solving skills', 'Teamwork', 'Communication skills', 'Reliability and punctuality', 'Innovation', 'Achievement Orientation', 'Perseverance', 'Cautiousness', 'Dependability']",5,7,5,10
EXP_20260310_154106_51-9192.00_T1_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T1,"['Attention to detail', 'Physical stamina for manual labor', 'Adaptability in fast-paced, dynamic environments', 'Teamwork and communication skills', 'Mechanical aptitude and problem-solving abilities']","['Stress Tolerance', 'Cautiousness', 'Dependability', 'Integrity']","['Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']","['Attention to detail', 'Physical stamina for manual labor', 'Adaptability in fast-paced, dynamic environments', 'Teamwork and communication skills', 'Mechanical aptitude and problem-solving abilities', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']",5,4,4,9
EXP_20260310_154106_51-9192.00_T2_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T2,"['Physical stamina for heavy labor', 'Ability to work independently on equipment operation', 'Flexibility to adapt to changing production schedules', 'Knowledge of safety protocols for handling chemicals and equipment', 'Attention to detail in cleaning and metal pickling processes']","['Cautiousness', 'Dependability', 'Stress Tolerance', 'Integrity', 'Knowledge of safety protocols for handling chemicals and equipment', 'Attention to detail in cleaning and metal pickling processes', 'Flexibility to adapt to changing production schedules']","['Cautiousness', 'Dependability', 'Attention to detail', 'Physical stamina for manual labor', 'Ability to work at heights and in confined spaces']","['Physical stamina for heavy labor', 'Ability to work independently on equipment operation', 'Cautiousness', 'Dependability', 'Attention to detail', 'Physical stamina for manual labor', 'Ability to work at heights and in confined spaces']",5,7,5,7
EXP_20260310_154106_51-9192.00_T3_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T3,"['Adaptability', 'Attention to Detail', 'Flexibility', 'Collaboration', 'Safety Consciousness']","['Cautiousness', 'Dependability', 'Safety Consciousness', 'Stress Tolerance', 'Integrity', 'Flexibility', 'Collaboration']","['Cautiousness', 'Dependability', 'Exceptional attention to detail', 'Strong work ethic and reliability', 'Effective communication skills']","['Adaptability', 'Attention to Detail', 'Cautiousness', 'Dependability', 'Exceptional attention to detail', 'Strong work ethic and reliability', 'Effective communication skills']",5,7,5,7
EXP_20260310_154106_51-9192.00_T1_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T1,"['Attention to detail', 'Physical stamina', 'Flexibility in scheduling', 'Strong problem-solving skills', 'Ability to multitask']","['Cautiousness', 'Dependability', 'Stress Tolerance', 'Integrity', 'Selective Attention']","['Cautiousness', 'Dependability', 'AttentionToDetail', 'Integrity', 'Stress Tolerance']","['Attention to detail', 'Physical stamina', 'Flexibility in scheduling', 'Strong problem-solving skills', 'Ability to multitask', 'Cautiousness', 'Dependability', 'AttentionToDetail', 'Integrity', 'Stress Tolerance']",5,5,5,10
EXP_20260310_154106_51-9192.00_T2_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T2,"['Physical stamina and manual dexterity', 'Attention to detail and safety protocols', 'Basic math skills for pricing and inventory management', 'Ability to work independently and as part of a team', 'Good communication skills for reporting issues and coordinating with colleagues']","['Cautiousness', 'Dependability', 'Good communication skills for reporting issues and coordinating with colleagues', 'Stress Tolerance', 'Ability to work independently and as part of a team', 'Integrity', 'Basic math skills for pricing and inventory management']","['Cautiousness', 'Dependability', 'Attention to detail', 'Physical stamina for manual labor', 'Ability to work at heights and in confined spaces']","['Physical stamina and manual dexterity', 'Attention to detail and safety protocols', 'Cautiousness', 'Dependability', 'Attention to detail', 'Physical stamina for manual labor', 'Ability to work at heights and in confined spaces']",5,7,5,7
EXP_20260310_154106_51-9192.00_T3_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T3,"['Attention to detail', 'Physical stamina required for the work', 'Flexibility in adapting to changing situations', 'Teamwork', 'Effective communication skills']","['Effective communication skills', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Integrity', 'Flexibility in adapting to changing situations', 'Teamwork']","['Cautiousness', 'Dependability', 'Exceptional attention to detail', 'Strong work ethic and reliability', 'Adaptability and flexibility in a fast-paced environment']","['Attention to detail', 'Physical stamina required for the work', 'Cautiousness', 'Dependability', 'Exceptional attention to detail', 'Strong work ethic and reliability', 'Adaptability and flexibility in a fast-paced environment']",5,7,5,7
EXP_20260310_154106_51-9192.00_T1_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",neutral,T1,"['Attention to detail', 'Physical stamina', 'Problem-solving skills', 'Ability to work in harsh environments', 'Team player']","['Stress Tolerance', 'Cautiousness', 'Dependability', 'Integrity']","['Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']","['Attention to detail', 'Physical stamina', 'Problem-solving skills', 'Ability to work in harsh environments', 'Team player', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']",5,4,4,9
EXP_20260310_154106_51-9192.00_T2_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",neutral,T2,"['Attention to detail', 'Physical stamina for manual labor', 'Basic mechanical skills and knowledge of equipment operation', 'Good communication and teamwork skills', 'Ability to work at heights and in confined spaces']","['Stress Tolerance', 'Cautiousness', 'Dependability', 'Integrity']","['Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']","['Attention to detail', 'Physical stamina for manual labor', 'Basic mechanical skills and knowledge of equipment operation', 'Good communication and teamwork skills', 'Ability to work at heights and in confined spaces', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']",5,4,4,9
EXP_20260310_154106_51-9192.00_T3_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",neutral,T3,"['Exceptional attention to detail', 'Adaptability and flexibility in a fast-paced environment', 'Continuous learning and improvement mindset', 'Strong work ethic and reliability', 'Effective communication skills']","['Stress Tolerance', 'Cautiousness', 'Dependability', 'Integrity']","['Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']","['Exceptional attention to detail', 'Adaptability and flexibility in a fast-paced environment', 'Continuous learning and improvement mindset', 'Strong work ethic and reliability', 'Effective communication skills', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance']",5,4,4,9
