Job_Code,Job_Title,Attribute_Name,Importance_Score,Trait_Type
19-4013.00,Food Science Technicians,Humility,0.7,Work_Styles
19-4013.00,Food Science Technicians,Sincerity,0.6,Work_Styles
19-4013.00,Food Science Technicians,Empathy,0.05,Work_Styles
19-4013.00,Food Science Technicians,Cooperation,1.26,Work_Styles
19-4013.00,Food Science Technicians,Optimism,0.28,Work_Styles
19-4013.00,Food Science Technicians,Social Orientation,0.11,Work_Styles
19-4013.00,Food Science Technicians,Cautiousness,2.06,Work_Styles
19-4013.00,Food Science Technicians,Attention to Detail,2.77,Work_Styles
19-4013.00,Food Science Technicians,Dependability,2.47,Work_Styles
19-4013.00,Food Science Technicians,Integrity,1.82,Work_Styles
19-4013.00,Food Science Technicians,Stress Tolerance,0.93,Work_Styles
19-4013.00,Food Science Technicians,Self-Control,0.9,Work_Styles
19-4021.00,Biological Technicians,Innovation,1.04,Work_Styles
19-4021.00,Biological Technicians,Achievement Orientation,1.58,Work_Styles
19-4021.00,Biological Technicians,Intellectual Curiosity,1.93,Work_Styles
19-4021.00,Biological Technicians,Tolerance for Ambiguity,1.01,Work_Styles
19-4021.00,Biological Technicians,Initiative,0.97,Work_Styles
19-4021.00,Biological Technicians,Adaptability,1.19,Work_Styles
19-4021.00,Biological Technicians,Self-Confidence,0.82,Work_Styles
19-4021.00,Biological Technicians,Perseverance,1.52,Work_Styles
19-4021.00,Biological Technicians,Leadership Orientation,-0.26,Work_Styles
19-4021.00,Biological Technicians,Humility,0.47,Work_Styles
19-4021.00,Biological Technicians,Sincerity,0.55,Work_Styles
19-4021.00,Biological Technicians,Empathy,0.01,Work_Styles
19-4021.00,Biological Technicians,Cooperation,1.81,Work_Styles
19-4021.00,Biological Technicians,Optimism,0.22,Work_Styles
19-4021.00,Biological Technicians,Social Orientation,0.13,Work_Styles
19-4021.00,Biological Technicians,Cautiousness,2.1,Work_Styles
19-4021.00,Biological Technicians,Attention to Detail,2.74,Work_Styles
19-4021.00,Biological Technicians,Dependability,2.56,Work_Styles
19-4021.00,Biological Technicians,Integrity,1.89,Work_Styles
19-4021.00,Biological Technicians,Stress Tolerance,1.11,Work_Styles
19-4021.00,Biological Technicians,Self-Control,1.03,Work_Styles
19-4031.00,Chemical Technicians,Innovation,0.94,Work_Styles
19-4031.00,Chemical Technicians,Achievement Orientation,1.74,Work_Styles
19-4031.00,Chemical Technicians,Intellectual Curiosity,1.68,Work_Styles
19-4031.00,Chemical Technicians,Tolerance for Ambiguity,0.99,Work_Styles
19-4031.00,Chemical Technicians,Initiative,1.02,Work_Styles
19-4031.00,Chemical Technicians,Adaptability,1.22,Work_Styles
19-4031.00,Chemical Technicians,Self-Confidence,0.92,Work_Styles
19-4031.00,Chemical Technicians,Perseverance,1.61,Work_Styles
19-4031.00,Chemical Technicians,Leadership Orientation,-0.05,Work_Styles
19-4031.00,Chemical Technicians,Humility,0.61,Work_Styles
19-4031.00,Chemical Technicians,Sincerity,0.58,Work_Styles
19-4031.00,Chemical Technicians,Empathy,0.05,Work_Styles
19-4031.00,Chemical Technicians,Cooperation,1.41,Work_Styles
19-4031.00,Chemical Technicians,Optimism,0.32,Work_Styles
19-4031.00,Chemical Technicians,Social Orientation,0.27,Work_Styles
19-4031.00,Chemical Technicians,Cautiousness,2.43,Work_Styles
19-4031.00,Chemical Technicians,Attention to Detail,2.74,Work_Styles
19-4031.00,Chemical Technicians,Dependability,2.65,Work_Styles
19-4031.00,Chemical Technicians,Integrity,1.89,Work_Styles
19-4031.00,Chemical Technicians,Stress Tolerance,1.09,Work_Styles
19-4031.00,Chemical Technicians,Self-Control,1.14,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Innovation,1.04,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Achievement Orientation,1.6,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Intellectual Curiosity,1.86,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Tolerance for Ambiguity,1.12,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Initiative,1.07,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Adaptability,1.68,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Self-Confidence,0.92,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Perseverance,1.61,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Leadership Orientation,0.36,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Humility,0.53,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Sincerity,1.07,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Empathy,0.56,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Cooperation,1.44,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Optimism,0.32,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Social Orientation,0.81,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Cautiousness,2.28,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Attention to Detail,2.7,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Dependability,2.59,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Integrity,2.1,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Stress Tolerance,1.67,Work_Styles
19-4042.00,"Environmental Science and Protection Technicians, Including Health",Self-Control,1.43,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Innovation,0.44,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Achievement Orientation,1.18,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Intellectual Curiosity,1.93,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Tolerance for Ambiguity,1.01,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Initiative,0.85,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Adaptability,1.22,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Self-Confidence,0.62,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Perseverance,1.43,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Leadership Orientation,0.08,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Humility,0.24,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Sincerity,0.38,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Empathy,-0.1,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Cooperation,1.06,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Optimism,0.04,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Social Orientation,-0.25,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Cautiousness,1.26,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Attention to Detail,2.57,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Dependability,2.14,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Integrity,1.7,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Stress Tolerance,0.29,Work_Styles
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Self-Control,0.55,Work_Styles
19-4051.00,Nuclear Technicians,Innovation,0.04,Work_Styles
19-4051.00,Nuclear Technicians,Achievement Orientation,1.83,Work_Styles
19-4051.00,Nuclear Technicians,Intellectual Curiosity,1.93,Work_Styles
19-4051.00,Nuclear Technicians,Tolerance for Ambiguity,-0.21,Work_Styles
19-4051.00,Nuclear Technicians,Initiative,0.51,Work_Styles
19-4051.00,Nuclear Technicians,Adaptability,1.14,Work_Styles
19-4051.00,Nuclear Technicians,Self-Confidence,1.21,Work_Styles
19-4051.00,Nuclear Technicians,Perseverance,2.15,Work_Styles
19-4051.00,Nuclear Technicians,Leadership Orientation,0.06,Work_Styles
19-4051.00,Nuclear Technicians,Humility,0.67,Work_Styles
19-4051.00,Nuclear Technicians,Sincerity,1.26,Work_Styles
19-4051.00,Nuclear Technicians,Empathy,0.08,Work_Styles
19-4051.00,Nuclear Technicians,Cooperation,2.07,Work_Styles
19-4051.00,Nuclear Technicians,Optimism,-0.16,Work_Styles
19-4051.00,Nuclear Technicians,Social Orientation,-0.05,Work_Styles
19-4051.00,Nuclear Technicians,Cautiousness,2.86,Work_Styles
19-4051.00,Nuclear Technicians,Attention to Detail,3.0,Work_Styles
19-4051.00,Nuclear Technicians,Dependability,2.93,Work_Styles
19-4051.00,Nuclear Technicians,Integrity,2.55,Work_Styles
19-4051.00,Nuclear Technicians,Stress Tolerance,2.47,Work_Styles
19-4051.00,Nuclear Technicians,Self-Control,2.63,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Innovation,-0.34,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Achievement Orientation,1.63,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Intellectual Curiosity,1.61,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Tolerance for Ambiguity,-0.23,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Initiative,0.72,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Adaptability,1.11,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Self-Confidence,1.29,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Perseverance,1.67,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Leadership Orientation,0.41,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Humility,0.78,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Sincerity,1.78,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Empathy,0.25,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Cooperation,1.99,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Optimism,-0.2,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Social Orientation,0.47,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Cautiousness,2.86,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Attention to Detail,3.0,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Dependability,2.93,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Integrity,2.55,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Stress Tolerance,2.6,Work_Styles
19-4051.02,Nuclear Monitoring Technicians,Self-Control,2.42,Work_Styles
19-4061.00,Social Science Research Assistants,Innovation,1.25,Work_Styles
19-4061.00,Social Science Research Assistants,Achievement Orientation,1.77,Work_Styles
19-4061.00,Social Science Research Assistants,Intellectual Curiosity,2.2,Work_Styles
19-4061.00,Social Science Research Assistants,Tolerance for Ambiguity,1.2,Work_Styles
19-4061.00,Social Science Research Assistants,Initiative,1.15,Work_Styles
19-4061.00,Social Science Research Assistants,Adaptability,1.26,Work_Styles
19-4061.00,Social Science Research Assistants,Self-Confidence,0.85,Work_Styles
19-4061.00,Social Science Research Assistants,Perseverance,1.64,Work_Styles
19-4061.00,Social Science Research Assistants,Leadership Orientation,-0.05,Work_Styles
19-4061.00,Social Science Research Assistants,Humility,0.56,Work_Styles
19-4061.00,Social Science Research Assistants,Sincerity,0.63,Work_Styles
19-4061.00,Social Science Research Assistants,Empathy,0.37,Work_Styles
19-4061.00,Social Science Research Assistants,Cooperation,1.5,Work_Styles
19-4061.00,Social Science Research Assistants,Optimism,0.32,Work_Styles
19-4061.00,Social Science Research Assistants,Social Orientation,0.61,Work_Styles
19-4061.00,Social Science Research Assistants,Cautiousness,1.63,Work_Styles
19-4061.00,Social Science Research Assistants,Attention to Detail,2.57,Work_Styles
19-4061.00,Social Science Research Assistants,Dependability,2.3,Work_Styles
19-4061.00,Social Science Research Assistants,Integrity,1.96,Work_Styles
19-4061.00,Social Science Research Assistants,Stress Tolerance,1.0,Work_Styles
19-4061.00,Social Science Research Assistants,Self-Control,0.61,Work_Styles
19-4071.00,Forest and Conservation Technicians,Innovation,0.89,Work_Styles
19-4071.00,Forest and Conservation Technicians,Achievement Orientation,1.32,Work_Styles
19-4071.00,Forest and Conservation Technicians,Intellectual Curiosity,0.87,Work_Styles
19-4071.00,Forest and Conservation Technicians,Tolerance for Ambiguity,0.95,Work_Styles
19-4071.00,Forest and Conservation Technicians,Initiative,1.32,Work_Styles
19-4071.00,Forest and Conservation Technicians,Adaptability,1.54,Work_Styles
19-4071.00,Forest and Conservation Technicians,Self-Confidence,1.02,Work_Styles
19-4071.00,Forest and Conservation Technicians,Perseverance,1.77,Work_Styles
19-4071.00,Forest and Conservation Technicians,Leadership Orientation,1.56,Work_Styles
19-4071.00,Forest and Conservation Technicians,Humility,0.5,Work_Styles
19-4071.00,Forest and Conservation Technicians,Sincerity,0.78,Work_Styles
19-4071.00,Forest and Conservation Technicians,Empathy,0.62,Work_Styles
19-4071.00,Forest and Conservation Technicians,Cooperation,1.81,Work_Styles
19-4071.00,Forest and Conservation Technicians,Optimism,0.79,Work_Styles
19-4071.00,Forest and Conservation Technicians,Social Orientation,0.86,Work_Styles
19-4071.00,Forest and Conservation Technicians,Cautiousness,1.59,Work_Styles
19-4071.00,Forest and Conservation Technicians,Attention to Detail,1.76,Work_Styles
19-4071.00,Forest and Conservation Technicians,Dependability,2.39,Work_Styles
19-4071.00,Forest and Conservation Technicians,Integrity,1.79,Work_Styles
19-4071.00,Forest and Conservation Technicians,Stress Tolerance,1.46,Work_Styles
19-4071.00,Forest and Conservation Technicians,Self-Control,1.25,Work_Styles
19-4092.00,Forensic Science Technicians,Innovation,1.02,Work_Styles
19-4092.00,Forensic Science Technicians,Achievement Orientation,1.69,Work_Styles
19-4092.00,Forensic Science Technicians,Intellectual Curiosity,2.16,Work_Styles
19-4092.00,Forensic Science Technicians,Tolerance for Ambiguity,1.49,Work_Styles
19-4092.00,Forensic Science Technicians,Initiative,1.15,Work_Styles
19-4092.00,Forensic Science Technicians,Adaptability,1.58,Work_Styles
19-4092.00,Forensic Science Technicians,Self-Confidence,1.47,Work_Styles
19-4092.00,Forensic Science Technicians,Perseverance,1.97,Work_Styles
19-4092.00,Forensic Science Technicians,Leadership Orientation,0.45,Work_Styles
19-4092.00,Forensic Science Technicians,Humility,0.47,Work_Styles
19-4092.00,Forensic Science Technicians,Sincerity,1.49,Work_Styles
19-4092.00,Forensic Science Technicians,Empathy,0.25,Work_Styles
19-4092.00,Forensic Science Technicians,Cooperation,1.17,Work_Styles
19-4092.00,Forensic Science Technicians,Optimism,0.15,Work_Styles
19-4092.00,Forensic Science Technicians,Social Orientation,0.38,Work_Styles
19-4092.00,Forensic Science Technicians,Cautiousness,2.62,Work_Styles
19-4092.00,Forensic Science Technicians,Attention to Detail,3.0,Work_Styles
19-4092.00,Forensic Science Technicians,Dependability,2.65,Work_Styles
19-4092.00,Forensic Science Technicians,Integrity,2.93,Work_Styles
19-4092.00,Forensic Science Technicians,Stress Tolerance,2.21,Work_Styles
19-4092.00,Forensic Science Technicians,Self-Control,2.3,Work_Styles
19-4099.01,Quality Control Analysts,Innovation,0.63,Work_Styles
19-4099.01,Quality Control Analysts,Achievement Orientation,1.74,Work_Styles
19-4099.01,Quality Control Analysts,Intellectual Curiosity,1.57,Work_Styles
19-4099.01,Quality Control Analysts,Tolerance for Ambiguity,0.1,Work_Styles
19-4099.01,Quality Control Analysts,Initiative,0.9,Work_Styles
19-4099.01,Quality Control Analysts,Adaptability,1.08,Work_Styles
19-4099.01,Quality Control Analysts,Self-Confidence,1.02,Work_Styles
19-4099.01,Quality Control Analysts,Perseverance,1.58,Work_Styles
19-4099.01,Quality Control Analysts,Leadership Orientation,0.21,Work_Styles
19-4099.01,Quality Control Analysts,Humility,0.64,Work_Styles
19-4099.01,Quality Control Analysts,Sincerity,0.84,Work_Styles
19-4099.01,Quality Control Analysts,Empathy,-0.06,Work_Styles
19-4099.01,Quality Control Analysts,Cooperation,1.28,Work_Styles
19-4099.01,Quality Control Analysts,Optimism,0.07,Work_Styles
19-4099.01,Quality Control Analysts,Social Orientation,0.09,Work_Styles
19-4099.01,Quality Control Analysts,Cautiousness,2.58,Work_Styles
19-4099.01,Quality Control Analysts,Attention to Detail,3.0,Work_Styles
19-4099.01,Quality Control Analysts,Dependability,2.65,Work_Styles
19-4099.01,Quality Control Analysts,Integrity,2.17,Work_Styles
19-4099.01,Quality Control Analysts,Stress Tolerance,1.11,Work_Styles
19-4099.01,Quality Control Analysts,Self-Control,1.37,Work_Styles
19-4099.03,Remote Sensing Technicians,Innovation,1.41,Work_Styles
19-4099.03,Remote Sensing Technicians,Achievement Orientation,1.58,Work_Styles
19-4099.03,Remote Sensing Technicians,Intellectual Curiosity,1.93,Work_Styles
19-4099.03,Remote Sensing Technicians,Tolerance for Ambiguity,1.47,Work_Styles
19-4099.03,Remote Sensing Technicians,Initiative,0.9,Work_Styles
19-4099.03,Remote Sensing Technicians,Adaptability,1.75,Work_Styles
19-4099.03,Remote Sensing Technicians,Self-Confidence,1.05,Work_Styles
19-4099.03,Remote Sensing Technicians,Perseverance,1.28,Work_Styles
19-4099.03,Remote Sensing Technicians,Leadership Orientation,0.21,Work_Styles
19-4099.03,Remote Sensing Technicians,Humility,0.15,Work_Styles
19-4099.03,Remote Sensing Technicians,Sincerity,0.41,Work_Styles
19-4099.03,Remote Sensing Technicians,Empathy,-0.08,Work_Styles
